datetime,powerConsumptionTotal_MW,fossilFree_%,renewable_%,isEstimated,estimationMethod
2024-01-22 12:00:00+00:00,31244,91,72,False,
2024-01-22 13:00:00+00:00,30866,90,71,False,
2024-01-22 14:00:00+00:00,30342,89,70,False,
2024-01-22 15:00:00+00:00,30355,86,66,False,
2024-01-22 16:00:00+00:00,30722,82,60,False,
2024-01-22 17:00:00+00:00,32295,78,55,False,
2024-01-22 18:00:00+00:00,34386,79,56,False,
2024-01-22 19:00:00+00:00,35241,79,56,False,
2024-01-22 20:00:00+00:00,34901,79,56,False,
2024-01-22 21:00:00+00:00,31681,80,55,False,
2024-01-22 22:00:00+00:00,28296,79,53,False,
2024-01-22 23:00:00+00:00,25873,79,51,False,
2024-01-23 00:00:00+00:00,24207,80,51,False,
2024-01-23 01:00:00+00:00,22967,81,51,False,
2024-01-23 02:00:00+00:00,22447,80,50,False,
2024-01-23 03:00:00+00:00,22350,79,48,False,
2024-01-23 04:00:00+00:00,22829,79,48,False,
2024-01-23 05:00:00+00:00,25375,77,49,False,
2024-01-23 06:00:00+00:00,29681,75,51,False,
2024-01-23 07:00:00+00:00,32878,75,53,False,
2024-01-23 08:00:00+00:00,33239,76,55,False,
2024-01-23 09:00:00+00:00,32692,80,60,False,
2024-01-23 10:00:00+00:00,31772,82,64,False,
2024-01-23 11:00:00+00:00,30827,84,65,False,
2024-01-23 12:00:00+00:00,30455,84,64,False,
2024-01-23 13:00:00+00:00,30068,84,65,False,
2024-01-23 14:00:00+00:00,29683,83,63,False,
2024-01-23 15:00:00+00:00,29818,81,60,False,
2024-01-23 16:00:00+00:00,30354,75,51,False,
2024-01-23 17:00:00+00:00,31716,68,45,False,
2024-01-23 18:00:00+00:00,33815,69,47,False,
2024-01-23 19:00:00+00:00,34789,70,47,False,
2024-01-23 20:00:00+00:00,34653,70,47,False,
2024-01-23 21:00:00+00:00,31480,70,45,False,
2024-01-23 22:00:00+00:00,28290,72,44,False,
2024-01-23 23:00:00+00:00,25842,74,43,False,
2024-01-24 00:00:00+00:00,24183,76,42,False,
2024-01-24 01:00:00+00:00,22995,77,41,False,
2024-01-24 02:00:00+00:00,22386,77,40,False,
2024-01-24 03:00:00+00:00,22172,76,40,False,
2024-01-24 04:00:00+00:00,22706,76,40,False,
2024-01-24 05:00:00+00:00,25065,74,41,False,
2024-01-24 06:00:00+00:00,29543,75,46,False,
2024-01-24 07:00:00+00:00,32725,77,51,False,
2024-01-24 08:00:00+00:00,32808,78,52,False,
2024-01-24 09:00:00+00:00,32026,82,56,False,
2024-01-24 10:00:00+00:00,31092,84,62,False,
2024-01-24 11:00:00+00:00,30239,85,62,False,
2024-01-24 12:00:00+00:00,29867,85,63,False,
2024-01-24 13:00:00+00:00,29353,85,64,False,
2024-01-24 14:00:00+00:00,28995,85,64,False,
2024-01-24 15:00:00+00:00,28979,82,60,False,
2024-01-24 16:00:00+00:00,29471,75,50,False,
2024-01-24 17:00:00+00:00,30818,68,44,False,
2024-01-24 18:00:00+00:00,33047,70,46,False,
2024-01-24 19:00:00+00:00,34110,71,47,False,
2024-01-24 20:00:00+00:00,33873,72,47,False,
2024-01-24 21:00:00+00:00,30979,74,47,False,
2024-01-24 22:00:00+00:00,27978,74,46,False,
2024-01-24 23:00:00+00:00,25826,77,45,False,
2024-01-25 00:00:00+00:00,24009,78,44,False,
2024-01-25 01:00:00+00:00,22641,77,44,False,
2024-01-25 02:00:00+00:00,22189,77,45,False,
2024-01-25 03:00:00+00:00,21980,78,45,False,
2024-01-25 04:00:00+00:00,22548,77,46,False,
2024-01-25 05:00:00+00:00,24841,73,45,False,
2024-01-25 06:00:00+00:00,29192,73,49,False,
2024-01-25 07:00:00+00:00,32108,72,50,False,
2024-01-25 08:00:00+00:00,32312,74,53,False,
2024-01-25 09:00:00+00:00,31464,79,59,False,
2024-01-25 10:00:00+00:00,30388,81,61,False,
2024-01-25 11:00:00+00:00,29829,82,62,False,
2024-01-25 12:00:00+00:00,29522,83,63,False,
2024-01-25 13:00:00+00:00,29037,83,63,False,
2024-01-25 14:00:00+00:00,28708,83,62,False,
2024-01-25 15:00:00+00:00,29070,79,58,False,
2024-01-25 16:00:00+00:00,29799,74,51,False,
2024-01-25 17:00:00+00:00,30644,70,46,False,
2024-01-25 18:00:00+00:00,32663,70,45,False,
2024-01-25 19:00:00+00:00,33468,71,45,False,
2024-01-25 20:00:00+00:00,33164,70,44,False,
2024-01-25 21:00:00+00:00,30303,71,42,False,
2024-01-25 22:00:00+00:00,27377,72,41,False,
2024-01-25 23:00:00+00:00,25354,76,43,False,
2024-01-26 00:00:00+00:00,23733,78,42,False,
2024-01-26 01:00:00+00:00,22679,78,39,False,
2024-01-26 02:00:00+00:00,21882,78,39,False,
2024-01-26 03:00:00+00:00,21676,77,38,False,
2024-01-26 04:00:00+00:00,22160,77,39,False,
2024-01-26 05:00:00+00:00,24414,76,42,False,
2024-01-26 06:00:00+00:00,28631,76,47,False,
2024-01-26 07:00:00+00:00,31617,77,50,False,
2024-01-26 08:00:00+00:00,31829,78,51,False,
2024-01-26 09:00:00+00:00,31252,82,59,False,
2024-01-26 10:00:00+00:00,30401,84,62,False,
2024-01-26 11:00:00+00:00,29556,86,63,False,
2024-01-26 12:00:00+00:00,29164,85,62,False,
2024-01-26 13:00:00+00:00,28604,85,62,False,
2024-01-26 14:00:00+00:00,28209,84,62,False,
2024-01-26 15:00:00+00:00,28180,80,58,False,
2024-01-26 16:00:00+00:00,28671,75,51,False,
2024-01-26 17:00:00+00:00,29875,74,47,False,
2024-01-26 18:00:00+00:00,31738,74,47,False,
2024-01-26 19:00:00+00:00,32173,73,46,False,
2024-01-26 20:00:00+00:00,31823,75,47,False,
2024-01-26 21:00:00+00:00,29205,76,46,False,
2024-01-26 22:00:00+00:00,26603,76,45,False,
2024-01-26 23:00:00+00:00,24856,75,42,False,
2024-01-27 00:00:00+00:00,23355,77,41,False,
2024-01-27 01:00:00+00:00,22067,77,41,False,
2024-01-27 02:00:00+00:00,21256,77,39,False,
2024-01-27 03:00:00+00:00,20836,77,39,False,
2024-01-27 04:00:00+00:00,20729,76,40,False,
2024-01-27 05:00:00+00:00,21032,76,42,False,
2024-01-27 06:00:00+00:00,22487,76,45,False,
2024-01-27 07:00:00+00:00,24024,78,49,False,
2024-01-27 08:00:00+00:00,25671,81,56,False,
2024-01-27 09:00:00+00:00,26509,86,62,False,
2024-01-27 10:00:00+00:00,25978,88,65,False,
2024-01-27 11:00:00+00:00,25207,89,67,False,
2024-01-27 12:00:00+00:00,24832,89,67,False,
2024-01-27 13:00:00+00:00,24713,89,67,False,
2024-01-27 14:00:00+00:00,24088,89,66,False,
2024-01-27 15:00:00+00:00,23816,86,63,False,
2024-01-27 16:00:00+00:00,24194,81,57,False,
2024-01-27 17:00:00+00:00,25460,80,55,False,
2024-01-27 18:00:00+00:00,27397,80,53,False,
2024-01-27 19:00:00+00:00,28096,80,52,False,
2024-01-27 20:00:00+00:00,28334,80,51,False,
2024-01-27 21:00:00+00:00,26723,81,52,False,
2024-01-27 22:00:00+00:00,24614,81,53,False,
2024-01-27 23:00:00+00:00,22716,80,52,False,
2024-01-28 00:00:00+00:00,21300,81,52,False,
2024-01-28 01:00:00+00:00,20098,80,51,False,
2024-01-28 02:00:00+00:00,19338,79,50,False,
2024-01-28 03:00:00+00:00,18955,79,50,False,
2024-01-28 04:00:00+00:00,18887,79,49,False,
2024-01-28 05:00:00+00:00,19161,78,49,False,
2024-01-28 06:00:00+00:00,19879,80,51,False,
2024-01-28 07:00:00+00:00,20818,81,53,False,
2024-01-28 08:00:00+00:00,22211,84,58,False,
2024-01-28 09:00:00+00:00,23395,89,65,False,
2024-01-28 10:00:00+00:00,23599,89,67,False,
2024-01-28 11:00:00+00:00,23149,90,68,False,
2024-01-28 12:00:00+00:00,23175,90,68,False,
2024-01-28 13:00:00+00:00,23415,90,68,False,
2024-01-28 14:00:00+00:00,22689,89,67,False,
2024-01-28 15:00:00+00:00,22430,88,64,False,
2024-01-28 16:00:00+00:00,22949,84,58,False,
2024-01-28 17:00:00+00:00,24795,83,57,False,
2024-01-28 18:00:00+00:00,27151,84,59,False,
2024-01-28 19:00:00+00:00,28403,85,58,False,
2024-01-28 20:00:00+00:00,28579,85,56,False,
2024-01-28 21:00:00+00:00,26877,85,56,False,
2024-01-28 22:00:00+00:00,24425,83,55,False,
2024-01-28 23:00:00+00:00,22227,80,51,False,
2024-01-29 00:00:00+00:00,20804,80,51,False,
2024-01-29 01:00:00+00:00,19961,80,50,False,
2024-01-29 02:00:00+00:00,19514,79,49,False,
2024-01-29 03:00:00+00:00,19488,79,49,False,
2024-01-29 04:00:00+00:00,20124,78,48,False,
2024-01-29 05:00:00+00:00,22703,77,48,False,
2024-01-29 06:00:00+00:00,27040,77,51,False,
2024-01-29 07:00:00+00:00,30266,78,56,False,
2024-01-29 08:00:00+00:00,30907,80,57,False,
2024-01-29 09:00:00+00:00,31097,83,60,False,
2024-01-29 10:00:00+00:00,30641,84,61,False,
2024-01-29 11:00:00+00:00,30033,84,62,False,
2024-01-29 12:00:00+00:00,29368,84,61,False,
2024-01-29 13:00:00+00:00,29509,83,61,False,
2024-01-29 14:00:00+00:00,29995,82,60,False,
2024-01-29 15:00:00+00:00,29712,79,56,False,
2024-01-29 16:00:00+00:00,29782,75,52,False,
2024-01-29 17:00:00+00:00,30761,73,49,False,
2024-01-29 18:00:00+00:00,32590,74,48,False,
2024-01-29 19:00:00+00:00,33563,74,48,False,
2024-01-29 20:00:00+00:00,33215,73,46,False,
2024-01-29 21:00:00+00:00,30152,73,44,False,
2024-01-29 22:00:00+00:00,26994,75,42,False,
2024-01-29 23:00:00+00:00,24891,76,43,False,
2024-01-30 00:00:00+00:00,23265,76,43,False,
2024-01-30 01:00:00+00:00,22103,76,41,False,
2024-01-30 02:00:00+00:00,21603,76,40,False,
2024-01-30 03:00:00+00:00,21467,77,40,False,
2024-01-30 04:00:00+00:00,22030,75,40,False,
2024-01-30 05:00:00+00:00,24416,72,43,False,
2024-01-30 06:00:00+00:00,28605,73,45,False,
2024-01-30 07:00:00+00:00,31581,74,48,False,
2024-01-30 08:00:00+00:00,32006,76,50,False,
2024-01-30 09:00:00+00:00,32178,78,54,False,
2024-01-30 10:00:00+00:00,31652,79,58,False,
2024-01-30 11:00:00+00:00,30973,81,59,False,
2024-01-30 12:00:00+00:00,30693,81,60,False,
2024-01-30 13:00:00+00:00,30096,81,60,False,
2024-01-30 14:00:00+00:00,29507,80,58,False,
2024-01-30 15:00:00+00:00,29373,77,55,False,
2024-01-30 16:00:00+00:00,29804,72,50,False,
2024-01-30 17:00:00+00:00,30769,68,45,False,
2024-01-30 18:00:00+00:00,32782,69,45,False,
2024-01-30 19:00:00+00:00,33682,71,45,False,
2024-01-30 20:00:00+00:00,33415,71,45,False,
2024-01-30 21:00:00+00:00,30510,71,44,False,
2024-01-30 22:00:00+00:00,27325,72,43,False,
2024-01-30 23:00:00+00:00,25297,72,42,False,
2024-01-31 00:00:00+00:00,23742,73,44,False,
2024-01-31 01:00:00+00:00,22535,73,42,False,
2024-01-31 02:00:00+00:00,22029,73,42,False,
2024-01-31 03:00:00+00:00,21920,74,42,False,
2024-01-31 04:00:00+00:00,22444,73,43,False,
2024-01-31 05:00:00+00:00,24866,72,46,False,
2024-01-31 06:00:00+00:00,29033,71,47,False,
2024-01-31 07:00:00+00:00,31839,70,48,False,
2024-01-31 08:00:00+00:00,32354,71,51,False,
2024-01-31 09:00:00+00:00,32407,76,55,False,
2024-01-31 10:00:00+00:00,31836,79,58,False,
2024-01-31 11:00:00+00:00,31079,80,59,False,
2024-01-31 12:00:00+00:00,30756,81,60,False,
2024-01-31 13:00:00+00:00,29937,81,61,False,
2024-01-31 14:00:00+00:00,29338,82,61,False,
2024-01-31 15:00:00+00:00,29251,80,60,False,
2024-01-31 16:00:00+00:00,29699,75,52,False,
2024-01-31 17:00:00+00:00,30692,70,46,False,
2024-01-31 18:00:00+00:00,32822,70,45,False,
2024-01-31 19:00:00+00:00,33787,72,46,False,
2024-01-31 20:00:00+00:00,33559,72,46,False,
2024-01-31 21:00:00+00:00,30666,73,45,False,
2024-01-31 22:00:00+00:00,27411,75,43,False,
2024-01-31 23:00:00+00:00,25200,78,43,False,
2024-02-01 00:00:00+00:00,23631,79,43,False,
2024-02-01 01:00:00+00:00,22558,79,42,False,
2024-02-01 02:00:00+00:00,21979,79,42,False,
2024-02-01 03:00:00+00:00,21844,80,43,False,
2024-02-01 04:00:00+00:00,22244,79,45,False,
2024-02-01 05:00:00+00:00,24610,77,49,False,
2024-02-01 06:00:00+00:00,28806,78,53,False,
2024-02-01 07:00:00+00:00,31680,78,55,False,
2024-02-01 08:00:00+00:00,31828,79,58,False,
2024-02-01 09:00:00+00:00,31161,84,64,False,
2024-02-01 10:00:00+00:00,30061,86,66,False,
2024-02-01 11:00:00+00:00,29248,86,67,False,
2024-02-01 12:00:00+00:00,28930,86,67,False,
2024-02-01 13:00:00+00:00,28475,87,68,False,
2024-02-01 14:00:00+00:00,28255,88,69,False,
2024-02-01 15:00:00+00:00,28332,86,67,False,
2024-02-01 16:00:00+00:00,28733,80,60,False,
2024-02-01 17:00:00+00:00,30104,77,56,False,
2024-02-01 18:00:00+00:00,32325,78,57,False,
2024-02-01 19:00:00+00:00,33588,79,55,False,
2024-02-01 20:00:00+00:00,33206,79,54,False,
2024-02-01 21:00:00+00:00,30394,80,56,False,
2024-02-01 22:00:00+00:00,27438,82,59,False,
2024-02-01 23:00:00+00:00,25179,84,59,False,
2024-02-02 00:00:00+00:00,23616,85,59,False,
2024-02-02 01:00:00+00:00,22363,84,56,False,
2024-02-02 02:00:00+00:00,21825,82,54,False,
2024-02-02 03:00:00+00:00,21742,83,54,False,
2024-02-02 04:00:00+00:00,22163,82,55,False,
2024-02-02 05:00:00+00:00,24529,82,57,False,
2024-02-02 06:00:00+00:00,28987,83,61,False,
2024-02-02 07:00:00+00:00,31669,84,63,False,
2024-02-02 08:00:00+00:00,31965,85,64,False,
2024-02-02 09:00:00+00:00,31296,88,68,False,
2024-02-02 10:00:00+00:00,30199,90,71,False,
2024-02-02 11:00:00+00:00,29190,90,71,False,
2024-02-02 12:00:00+00:00,28852,89,70,False,
2024-02-02 13:00:00+00:00,28333,89,69,False,
2024-02-02 14:00:00+00:00,27874,89,69,False,
2024-02-02 15:00:00+00:00,28025,87,66,False,
2024-02-02 16:00:00+00:00,28513,82,60,False,
2024-02-02 17:00:00+00:00,29633,78,55,False,
2024-02-02 18:00:00+00:00,31704,79,56,False,
2024-02-02 19:00:00+00:00,32277,82,57,False,
2024-02-02 20:00:00+00:00,32129,82,54,False,
2024-02-02 21:00:00+00:00,29740,82,53,False,
2024-02-02 22:00:00+00:00,27294,83,52,False,
2024-02-02 23:00:00+00:00,25303,84,48,False,
2024-02-03 00:00:00+00:00,23709,84,46,False,
2024-02-03 01:00:00+00:00,22196,82,44,False,
2024-02-03 02:00:00+00:00,21441,81,42,False,
2024-02-03 03:00:00+00:00,21064,81,41,False,
2024-02-03 04:00:00+00:00,20895,80,40,False,
2024-02-03 05:00:00+00:00,21210,81,40,False,
2024-02-03 06:00:00+00:00,22603,81,42,False,
2024-02-03 07:00:00+00:00,24207,83,45,False,
2024-02-03 08:00:00+00:00,25740,85,51,False,
2024-02-03 09:00:00+00:00,26585,87,60,False,
2024-02-03 10:00:00+00:00,26348,89,65,False,
2024-02-03 11:00:00+00:00,25542,89,66,False,
2024-02-03 12:00:00+00:00,24941,90,64,False,
2024-02-03 13:00:00+00:00,24681,90,65,False,
2024-02-03 14:00:00+00:00,24285,89,66,False,
2024-02-03 15:00:00+00:00,23877,87,64,False,
2024-02-03 16:00:00+00:00,24016,83,57,False,
2024-02-03 17:00:00+00:00,25326,76,47,False,
2024-02-03 18:00:00+00:00,27704,76,47,False,
2024-02-03 19:00:00+00:00,28646,78,48,False,
2024-02-03 20:00:00+00:00,28979,79,48,False,
2024-02-03 21:00:00+00:00,27294,77,45,False,
2024-02-03 22:00:00+00:00,25233,76,41,False,
2024-02-03 23:00:00+00:00,23378,76,37,False,
2024-02-04 00:00:00+00:00,21609,77,36,False,
2024-02-04 01:00:00+00:00,20393,75,33,False,
2024-02-04 02:00:00+00:00,19573,73,31,False,
2024-02-04 03:00:00+00:00,19181,72,30,False,
2024-02-04 04:00:00+00:00,19260,72,30,False,
2024-02-04 05:00:00+00:00,19523,71,29,False,
2024-02-04 06:00:00+00:00,20384,70,29,False,
2024-02-04 07:00:00+00:00,21121,69,29,False,
2024-02-04 08:00:00+00:00,22353,75,40,False,
2024-02-04 09:00:00+00:00,23566,85,55,False,
2024-02-04 10:00:00+00:00,23630,89,61,False,
2024-02-04 11:00:00+00:00,23120,89,61,False,
2024-02-04 12:00:00+00:00,22969,89,62,False,
2024-02-04 13:00:00+00:00,23208,89,61,False,
2024-02-04 14:00:00+00:00,22416,89,62,False,
2024-02-04 15:00:00+00:00,22167,87,60,False,
2024-02-04 16:00:00+00:00,22637,83,51,False,
2024-02-04 17:00:00+00:00,24376,76,41,False,
2024-02-04 18:00:00+00:00,27286,75,43,False,
2024-02-04 19:00:00+00:00,28712,75,45,False,
2024-02-04 20:00:00+00:00,29249,75,44,False,
2024-02-04 21:00:00+00:00,27806,74,41,False,
2024-02-04 22:00:00+00:00,25324,73,36,False,
2024-02-04 23:00:00+00:00,23221,72,33,False,
2024-02-05 00:00:00+00:00,21681,71,30,False,
2024-02-05 01:00:00+00:00,20632,70,28,False,
2024-02-05 02:00:00+00:00,20186,70,27,False,
2024-02-05 03:00:00+00:00,20247,69,26,False,
2024-02-05 04:00:00+00:00,20754,70,27,False,
2024-02-05 05:00:00+00:00,23474,70,31,False,
2024-02-05 06:00:00+00:00,28294,70,39,False,
2024-02-05 07:00:00+00:00,31583,70,42,False,
2024-02-05 08:00:00+00:00,31979,73,47,False,
2024-02-05 09:00:00+00:00,31453,77,54,False,
2024-02-05 10:00:00+00:00,30496,81,57,False,
2024-02-05 11:00:00+00:00,29584,83,58,False,
2024-02-05 12:00:00+00:00,29386,83,58,False,
2024-02-05 13:00:00+00:00,29116,83,57,False,
2024-02-05 14:00:00+00:00,28729,82,57,False,
2024-02-05 15:00:00+00:00,28825,77,52,False,
2024-02-05 16:00:00+00:00,29592,68,43,False,
2024-02-05 17:00:00+00:00,30672,65,39,False,
2024-02-05 18:00:00+00:00,32827,64,38,False,
2024-02-05 19:00:00+00:00,33774,64,39,False,
2024-02-05 20:00:00+00:00,33678,65,39,False,
2024-02-05 21:00:00+00:00,30694,68,39,False,
2024-02-05 22:00:00+00:00,27530,71,38,False,
2024-02-05 23:00:00+00:00,25284,73,38,False,
2024-02-06 00:00:00+00:00,23612,74,37,False,
2024-02-06 01:00:00+00:00,22379,74,36,False,
2024-02-06 02:00:00+00:00,21908,75,36,False,
2024-02-06 03:00:00+00:00,21728,76,37,False,
2024-02-06 04:00:00+00:00,22273,76,37,False,
2024-02-06 05:00:00+00:00,24526,75,38,False,
2024-02-06 06:00:00+00:00,28706,75,44,False,
2024-02-06 07:00:00+00:00,31688,76,48,False,
2024-02-06 08:00:00+00:00,32097,78,50,False,
2024-02-06 09:00:00+00:00,31953,81,53,False,
2024-02-06 10:00:00+00:00,31160,85,57,False,
2024-02-06 11:00:00+00:00,30223,88,60,False,
2024-02-06 12:00:00+00:00,29825,89,63,False,
2024-02-06 13:00:00+00:00,29276,90,64,False,
2024-02-06 14:00:00+00:00,28917,90,66,False,
2024-02-06 15:00:00+00:00,28830,87,64,False,
2024-02-06 16:00:00+00:00,29232,84,58,False,
2024-02-06 17:00:00+00:00,30192,79,51,False,
2024-02-06 18:00:00+00:00,32651,80,54,False,
2024-02-06 19:00:00+00:00,33920,81,55,False,
2024-02-06 20:00:00+00:00,33700,81,56,False,
2024-02-06 21:00:00+00:00,30761,84,56,False,
2024-02-06 22:00:00+00:00,27568,86,56,False,
2024-02-06 23:00:00+00:00,25212,85,54,False,
2024-02-07 00:00:00+00:00,23616,85,54,False,
2024-02-07 01:00:00+00:00,22560,85,53,False,
2024-02-07 02:00:00+00:00,22168,86,54,False,
2024-02-07 03:00:00+00:00,22024,86,54,False,
2024-02-07 04:00:00+00:00,22476,87,55,False,
2024-02-07 05:00:00+00:00,24706,85,57,False,
2024-02-07 06:00:00+00:00,29113,83,60,False,
2024-02-07 07:00:00+00:00,31956,83,62,False,
2024-02-07 08:00:00+00:00,32224,85,64,False,
2024-02-07 09:00:00+00:00,31771,88,67,False,
2024-02-07 10:00:00+00:00,31140,90,69,False,
2024-02-07 11:00:00+00:00,30327,90,70,False,
2024-02-07 12:00:00+00:00,30507,91,70,False,
2024-02-07 13:00:00+00:00,30267,91,71,False,
2024-02-07 14:00:00+00:00,29832,91,71,False,
2024-02-07 15:00:00+00:00,29656,90,70,False,
2024-02-07 16:00:00+00:00,29952,88,67,False,
2024-02-07 17:00:00+00:00,30796,85,64,False,
2024-02-07 18:00:00+00:00,33065,84,64,False,
2024-02-07 19:00:00+00:00,34351,83,64,False,
2024-02-07 20:00:00+00:00,33898,83,64,False,
2024-02-07 21:00:00+00:00,31029,85,64,False,
2024-02-07 22:00:00+00:00,27783,87,64,False,
2024-02-07 23:00:00+00:00,25450,87,62,False,
2024-02-08 00:00:00+00:00,23859,87,62,False,
2024-02-08 01:00:00+00:00,22750,87,62,False,
2024-02-08 02:00:00+00:00,22340,86,62,False,
2024-02-08 03:00:00+00:00,22150,86,61,False,
2024-02-08 04:00:00+00:00,22728,85,60,False,
2024-02-08 05:00:00+00:00,24793,86,61,False,
2024-02-08 06:00:00+00:00,28955,86,63,False,
2024-02-08 07:00:00+00:00,31529,86,66,False,
2024-02-08 08:00:00+00:00,31698,87,66,False,
2024-02-08 09:00:00+00:00,31577,89,68,False,
2024-02-08 10:00:00+00:00,31251,90,69,False,
2024-02-08 11:00:00+00:00,30993,90,70,False,
2024-02-08 12:00:00+00:00,31265,89,69,False,
2024-02-08 13:00:00+00:00,31353,88,67,False,
2024-02-08 14:00:00+00:00,31183,86,65,False,
2024-02-08 15:00:00+00:00,31001,86,65,False,
2024-02-08 16:00:00+00:00,31141,85,64,False,
2024-02-08 17:00:00+00:00,31838,85,64,False,
2024-02-08 18:00:00+00:00,33468,85,66,False,
2024-02-08 19:00:00+00:00,34390,87,68,False,
2024-02-08 20:00:00+00:00,33841,86,67,False,
2024-02-08 21:00:00+00:00,31007,87,67,False,
2024-02-08 22:00:00+00:00,27908,89,67,False,
2024-02-08 23:00:00+00:00,25626,90,66,False,
2024-02-09 00:00:00+00:00,24066,89,65,False,
2024-02-09 01:00:00+00:00,23112,89,64,False,
2024-02-09 02:00:00+00:00,22507,89,62,False,
2024-02-09 03:00:00+00:00,22367,89,61,False,
2024-02-09 04:00:00+00:00,22712,89,62,False,
2024-02-09 05:00:00+00:00,24582,88,63,False,
2024-02-09 06:00:00+00:00,28764,88,65,False,
2024-02-09 07:00:00+00:00,31273,87,67,False,
2024-02-09 08:00:00+00:00,32062,89,68,False,
2024-02-09 09:00:00+00:00,32630,89,68,False,
2024-02-09 10:00:00+00:00,32699,88,68,False,
2024-02-09 11:00:00+00:00,32663,87,67,False,
2024-02-09 12:00:00+00:00,32896,87,67,False,
2024-02-09 13:00:00+00:00,32517,84,64,False,
2024-02-09 14:00:00+00:00,31501,83,63,False,
2024-02-09 15:00:00+00:00,30808,84,63,False,
2024-02-09 16:00:00+00:00,30708,84,63,False,
2024-02-09 17:00:00+00:00,31183,84,63,False,
2024-02-09 18:00:00+00:00,32722,86,66,False,
2024-02-09 19:00:00+00:00,32980,87,67,False,
2024-02-09 20:00:00+00:00,32360,87,67,False,
2024-02-09 21:00:00+00:00,29919,90,68,False,
2024-02-09 22:00:00+00:00,27335,91,69,False,
2024-02-09 23:00:00+00:00,25725,92,69,False,
2024-02-10 00:00:00+00:00,24250,92,69,False,
2024-02-10 01:00:00+00:00,22896,91,69,False,
2024-02-10 02:00:00+00:00,22026,92,69,False,
2024-02-10 03:00:00+00:00,21540,92,70,False,
2024-02-10 04:00:00+00:00,21390,92,70,False,
2024-02-10 05:00:00+00:00,21749,92,70,False,
2024-02-10 06:00:00+00:00,22951,92,70,False,
2024-02-10 07:00:00+00:00,24213,92,71,False,
2024-02-10 08:00:00+00:00,25966,93,73,False,
2024-02-10 09:00:00+00:00,27153,93,74,False,
2024-02-10 10:00:00+00:00,27313,93,75,False,
2024-02-10 11:00:00+00:00,27163,92,74,False,
2024-02-10 12:00:00+00:00,27398,93,75,False,
2024-02-10 13:00:00+00:00,27200,93,75,False,
2024-02-10 14:00:00+00:00,26169,93,75,False,
2024-02-10 15:00:00+00:00,25311,93,74,False,
2024-02-10 16:00:00+00:00,25374,93,74,False,
2024-02-10 17:00:00+00:00,26402,92,72,False,
2024-02-10 18:00:00+00:00,28549,91,71,False,
2024-02-10 19:00:00+00:00,29580,92,73,False,
2024-02-10 20:00:00+00:00,29645,93,73,False,
2024-02-10 21:00:00+00:00,27953,92,72,False,
2024-02-10 22:00:00+00:00,25976,91,70,False,
2024-02-10 23:00:00+00:00,23981,89,68,False,
2024-02-11 00:00:00+00:00,22367,87,65,False,
2024-02-11 01:00:00+00:00,20971,88,66,False,
2024-02-11 02:00:00+00:00,20272,87,65,False,
2024-02-11 03:00:00+00:00,19868,87,64,False,
2024-02-11 04:00:00+00:00,19849,87,62,False,
2024-02-11 05:00:00+00:00,20147,86,61,False,
2024-02-11 06:00:00+00:00,20787,85,60,False,
2024-02-11 07:00:00+00:00,21425,85,59,False,
2024-02-11 08:00:00+00:00,22934,87,61,False,
2024-02-11 09:00:00+00:00,24809,89,65,False,
2024-02-11 10:00:00+00:00,25867,90,67,False,
2024-02-11 11:00:00+00:00,26033,91,68,False,
2024-02-11 12:00:00+00:00,26491,92,69,False,
2024-02-11 13:00:00+00:00,26858,91,69,False,
2024-02-11 14:00:00+00:00,25663,92,68,False,
